order_no,time_type,order_state,receive_type,approve_date,created_at,driver_id,delivery_date,latest_delivery_date,accept_date,pickup_date,pass_date,local_area_flag
EH632E,1,4,2,2022/12/4 6:13,2022/12/4 6:11,36568,2022/12/4 6:41,2022/12/4 7:11,2022/12/4 6:38,2022/12/4 6:50,2022/12/4 6:55,0
QI245P,1,4,2,2022/12/4 6:19,2022/12/4 6:12,36568,2022/12/4 6:40,2022/12/4 7:10,2022/12/4 6:20,2022/12/4 6:33,2022/12/4 6:38,0
MZ583D,1,6,2,,2022/12/4 6:12,0,2022/12/4 6:35,2022/12/4 7:05,,,,0
SK218A,1,4,2,2022/12/4 6:16,2022/12/4 6:14,70445,2022/12/4 6:32,2022/12/4 7:02,2022/12/4 6:17,2022/12/4 6:29,2022/12/4 6:37,0
LU765Y,1,4,2,2022/12/4 6:19,2022/12/4 6:18,13870,2022/12/4 6:38,2022/12/4 7:08,2022/12/4 6:20,2022/12/4 6:27,2022/12/4 6:33,0
RO906S,1,4,2,2022/12/4 6:24,2022/12/4 6:20,72261,2022/12/4 7:08,2022/12/4 7:38,2022/12/4 6:27,2022/12/4 6:31,2022/12/4 6:42,0
QW146Z,1,4,2,2022/12/4 6:23,2022/12/4 6:23,27828,2022/12/4 7:06,2022/12/4 7:36,2022/12/4 6:27,2022/12/4 6:38,2022/12/4 6:51,0
FX675S,1,4,2,2022/12/4 6:31,2022/12/4 6:29,13870,2022/12/4 6:52,2022/12/4 7:22,2022/12/4 6:34,2022/12/4 6:46,2022/12/4 6:55,0
WC982R,1,4,2,2022/12/4 6:35,2022/12/4 6:34,65032,2022/12/4 7:09,2022/12/4 7:39,2022/12/4 6:40,2022/12/4 6:46,2022/12/4 7:00,0
HW189F,1,6,2,,2022/12/4 6:36,0,2022/12/4 6:59,2022/12/4 7:29,,,,0
ME952F,1,4,2,2022/12/4 6:37,2022/12/4 6:36,70445,2022/12/4 7:07,2022/12/4 7:37,2022/12/4 6:43,2022/12/4 6:48,2022/12/4 7:00,0
UR597A,1,4,2,2022/12/4 6:42,2022/12/4 6:41,570,2022/12/4 6:59,2022/12/4 7:29,2022/12/4 6:47,2022/12/4 7:04,2022/12/4 7:13,0
KF146Q,1,4,2,2022/12/4 6:42,2022/12/4 6:42,16677,2022/12/4 7:05,2022/12/4 7:35,2022/12/4 6:43,2022/12/4 6:49,2022/12/4 6:56,0
YX351J,1,4,2,2022/12/4 6:43,2022/12/4 6:43,70277,2022/12/4 7:06,2022/12/4 7:36,2022/12/4 6:49,2022/12/4 6:59,2022/12/4 7:06,0
AR648D,1,4,2,2022/12/4 6:45,2022/12/4 6:45,16677,2022/12/4 7:22,2022/12/4 7:52,2022/12/4 7:02,2022/12/4 7:11,2022/12/4 7:16,0
GU246X,1,3,2,,2022/12/4 6:55,0,2022/12/4 7:18,2022/12/4 7:48,,,,0
NM237J,1,4,2,2022/12/4 6:57,2022/12/4 6:56,27828,2022/12/4 7:24,2022/12/4 7:54,2022/12/4 7:00,2022/12/4 7:08,2022/12/4 7:17,0
IN528C,1,4,2,2022/12/4 7:02,2022/12/4 7:02,1137,2022/12/4 7:37,2022/12/4 8:07,2022/12/4 7:18,2022/12/4 7:28,2022/12/4 7:34,0
YB508S,1,4,2,2022/12/4 7:06,2022/12/4 7:05,62064,2022/12/4 7:38,2022/12/4 8:08,2022/12/4 7:07,2022/12/4 7:27,2022/12/4 7:48,0
ZX098Z,1,4,2,2022/12/4 7:11,2022/12/4 7:09,70445,2022/12/4 7:37,2022/12/4 8:07,2022/12/4 7:14,2022/12/4 7:23,2022/12/4 7:34,0
YJ490C,2,4,2,2022/12/4 17:37,2022/12/4 7:11,72860,2022/12/4 19:15,2022/12/4 19:15,2022/12/4 17:41,2022/12/4 17:42,2022/12/4 19:38,0
WP849U,1,4,2,2022/12/4 7:15,2022/12/4 7:14,16677,2022/12/4 7:56,2022/12/4 8:26,2022/12/4 7:18,2022/12/4 7:26,2022/12/4 7:48,0
TR467Q,1,4,2,2022/12/4 7:17,2022/12/4 7:17,36568,2022/12/4 7:55,2022/12/4 8:25,2022/12/4 7:20,2022/12/4 7:26,2022/12/4 7:35,0
EL539H,1,4,2,2022/12/4 7:19,2022/12/4 7:17,65032,2022/12/4 7:40,2022/12/4 8:10,2022/12/4 7:20,2022/12/4 7:25,2022/12/4 7:33,0
GY241Q,1,4,2,2022/12/4 7:24,2022/12/4 7:22,570,2022/12/4 7:45,2022/12/4 8:15,2022/12/4 7:28,2022/12/4 7:35,2022/12/4 7:41,0
SJ128C,1,4,2,2022/12/4 7:26,2022/12/4 7:25,70445,2022/12/4 7:53,2022/12/4 8:23,2022/12/4 7:35,2022/12/4 7:42,2022/12/4 7:50,0
BL203N,1,4,2,2022/12/4 7:26,2022/12/4 7:26,57006,2022/12/4 7:58,2022/12/4 8:28,2022/12/4 7:34,2022/12/4 7:44,2022/12/4 8:02,0
PW640M,1,4,2,2022/12/4 7:29,2022/12/4 7:29,5305,2022/12/4 7:47,2022/12/4 8:17,2022/12/4 7:45,2022/12/4 8:01,2022/12/4 8:07,0
BH718S,1,4,2,2022/12/4 7:30,2022/12/4 7:29,1137,2022/12/4 8:02,2022/12/4 8:32,2022/12/4 7:35,2022/12/4 7:43,2022/12/4 7:55,0
MQ167D,1,4,2,2022/12/4 7:32,2022/12/4 7:30,41023,2022/12/4 7:58,2022/12/4 8:28,2022/12/4 7:37,2022/12/4 7:49,2022/12/4 7:56,0
LG357E,1,4,2,2022/12/4 7:37,2022/12/4 7:31,36568,2022/12/4 8:04,2022/12/4 8:34,2022/12/4 7:38,2022/12/4 7:47,2022/12/4 8:07,0
KU780L,1,4,2,2022/12/4 7:38,2022/12/4 7:38,53570,2022/12/4 8:21,2022/12/4 8:51,2022/12/4 8:05,2022/12/4 8:24,2022/12/4 8:48,0
MU426I,1,4,2,2022/12/4 7:48,2022/12/4 7:47,65032,2022/12/4 8:05,2022/12/4 8:35,2022/12/4 7:52,2022/12/4 8:05,2022/12/4 8:10,0
WU623O,1,4,2,2022/12/4 8:03,2022/12/4 7:51,16677,2022/12/4 8:24,2022/12/4 8:54,2022/12/4 8:04,2022/12/4 8:11,2022/12/4 8:25,0
SV095H,1,4,2,2022/12/4 7:57,2022/12/4 7:57,57006,2022/12/4 8:24,2022/12/4 8:54,2022/12/4 8:06,2022/12/4 8:14,2022/12/4 8:24,0
NX857E,1,4,2,2022/12/4 8:04,2022/12/4 7:59,36568,2022/12/4 8:32,2022/12/4 9:02,2022/12/4 8:07,2022/12/4 8:18,2022/12/4 8:34,0
DM865D,1,4,2,2022/12/4 8:01,2022/12/4 8:01,5305,2022/12/4 8:39,2022/12/4 9:09,2022/12/4 8:08,2022/12/4 8:23,2022/12/4 8:44,0
OY486X,1,4,2,2022/12/4 8:02,2022/12/4 8:01,33490,2022/12/4 8:29,2022/12/4 8:59,2022/12/4 8:06,2022/12/4 8:11,2022/12/4 8:23,0
DC708W,1,3,2,,2022/12/4 8:03,0,2022/12/4 8:50,2022/12/4 9:20,,,,0
YK324B,1,4,2,2022/12/4 8:03,2022/12/4 8:03,28731,2022/12/4 8:30,2022/12/4 9:00,2022/12/4 8:08,2022/12/4 8:18,2022/12/4 8:29,0
WH346Z,1,4,2,2022/12/4 8:03,2022/12/4 8:03,39829,2022/12/4 8:34,2022/12/4 9:04,2022/12/4 8:38,2022/12/4 8:48,2022/12/4 8:53,0
TV850V,1,4,2,2022/12/4 8:06,2022/12/4 8:05,27828,2022/12/4 8:58,2022/12/4 9:28,2022/12/4 8:08,2022/12/4 8:15,2022/12/4 8:30,0
LA134C,1,4,2,2022/12/4 8:08,2022/12/4 8:05,50383,2022/12/4 8:28,2022/12/4 8:58,2022/12/4 8:10,2022/12/4 8:22,2022/12/4 8:33,0
QX403R,1,4,2,2022/12/4 8:07,2022/12/4 8:06,65032,2022/12/4 8:34,2022/12/4 9:04,2022/12/4 8:12,2022/12/4 8:20,2022/12/4 8:30,0
GV946A,2,4,2,2022/12/4 11:02,2022/12/4 8:07,74512,2022/12/4 13:15,2022/12/4 13:15,2022/12/4 11:05,2022/12/4 11:09,2022/12/4 14:22,0
PX698S,1,4,2,2022/12/4 8:08,2022/12/4 8:08,20768,2022/12/4 8:36,2022/12/4 9:06,2022/12/4 8:12,2022/12/4 8:19,2022/12/4 8:27,0
MW278M,1,4,2,2022/12/4 8:11,2022/12/4 8:09,77834,2022/12/4 8:37,2022/12/4 9:07,2022/12/4 8:13,2022/12/4 8:28,2022/12/4 8:38,0
AW132Q,1,7,2,2022/12/4 8:10,2022/12/4 8:09,23359,2022/12/4 8:52,2022/12/4 9:22,2022/12/4 8:24,2022/12/4 8:28,2022/12/4 8:54,0
IO532Q,1,4,2,2022/12/4 8:15,2022/12/4 8:12,60894,2022/12/4 8:50,2022/12/4 9:20,2022/12/4 8:29,2022/12/4 8:31,2022/12/4 8:45,0
OS541K,1,4,2,2022/12/4 8:12,2022/12/4 8:12,52943,2022/12/4 8:35,2022/12/4 9:05,2022/12/4 8:16,2022/12/4 8:22,2022/12/4 8:26,0
HL849C,1,6,2,,2022/12/4 8:12,0,2022/12/4 8:35,2022/12/4 9:05,,,,0
LB530U,1,4,2,2022/12/4 8:14,2022/12/4 8:13,56006,2022/12/4 8:39,2022/12/4 9:09,2022/12/4 8:22,2022/12/4 8:46,2022/12/4 8:50,0
HI076N,1,4,2,2022/12/4 8:23,2022/12/4 8:13,62064,2022/12/4 9:01,2022/12/4 9:31,2022/12/4 8:23,2022/12/4 8:30,2022/12/4 8:49,0
IO906J,1,4,2,2022/12/4 8:16,2022/12/4 8:13,52520,2022/12/4 8:36,2022/12/4 9:06,2022/12/4 8:26,2022/12/4 8:31,2022/12/4 8:35,0
VD672D,1,4,2,2022/12/4 8:17,2022/12/4 8:17,29016,2022/12/4 8:54,2022/12/4 9:24,2022/12/4 8:19,2022/12/4 8:29,2022/12/4 8:58,0
XC645S,1,4,2,2022/12/4 8:19,2022/12/4 8:17,37113,2022/12/4 8:40,2022/12/4 9:10,2022/12/4 8:22,2022/12/4 8:32,2022/12/4 8:44,0
LK372R,1,4,2,2022/12/4 8:19,2022/12/4 8:19,52254,2022/12/4 9:07,2022/12/4 9:37,2022/12/4 8:30,2022/12/4 8:36,2022/12/4 8:54,0
PQ175X,1,4,2,2022/12/4 8:24,2022/12/4 8:24,27828,2022/12/4 8:57,2022/12/4 9:27,2022/12/4 8:30,2022/12/4 8:40,2022/12/4 8:54,0
ZL946D,1,4,2,2022/12/4 8:26,2022/12/4 8:24,4808,2022/12/4 8:47,2022/12/4 9:17,2022/12/4 8:34,2022/12/4 8:52,2022/12/4 8:57,0
TI758G,1,4,2,2022/12/4 8:30,2022/12/4 8:24,46235,2022/12/4 8:52,2022/12/4 9:22,2022/12/4 8:39,2022/12/4 8:54,2022/12/4 9:07,0
QJ679U,1,4,2,2022/12/4 8:25,2022/12/4 8:24,20768,2022/12/4 8:57,2022/12/4 9:27,2022/12/4 8:28,2022/12/4 8:35,2022/12/4 8:46,0
AX452B,1,4,2,2022/12/4 8:25,2022/12/4 8:25,57006,2022/12/4 9:13,2022/12/4 9:43,2022/12/4 8:29,2022/12/4 8:36,2022/12/4 9:06,0
ST043B,1,5,2,,2022/12/4 8:31,0,2022/12/4 8:54,2022/12/4 9:24,,,,0
AZ413U,1,4,2,2022/12/4 8:33,2022/12/4 8:32,570,2022/12/4 8:55,2022/12/4 9:25,2022/12/4 8:51,2022/12/4 9:07,2022/12/4 9:20,0
YD091G,1,4,2,2022/12/4 8:34,2022/12/4 8:32,40742,2022/12/4 8:55,2022/12/4 9:25,2022/12/4 8:36,2022/12/4 8:44,2022/12/4 8:54,0
LN798P,1,4,2,2022/12/4 8:33,2022/12/4 8:33,61946,2022/12/4 9:06,2022/12/4 9:36,2022/12/4 8:34,2022/12/4 8:42,2022/12/4 9:03,0
LR318N,1,4,2,2022/12/4 8:35,2022/12/4 8:33,77670,2022/12/4 8:51,2022/12/4 9:21,2022/12/4 8:37,2022/12/4 8:43,2022/12/4 8:47,0
NU465X,1,4,2,2022/12/4 8:35,2022/12/4 8:35,5305,2022/12/4 9:02,2022/12/4 9:32,2022/12/4 8:44,2022/12/4 8:51,2022/12/4 9:07,0
BP938M,1,4,2,2022/12/4 8:35,2022/12/4 8:35,76713,2022/12/4 8:58,2022/12/4 9:28,2022/12/4 8:38,2022/12/4 8:48,2022/12/4 8:59,0
FS819U,1,4,2,2022/12/4 8:38,2022/12/4 8:37,60894,2022/12/4 9:15,2022/12/4 9:45,2022/12/4 8:45,2022/12/4 9:02,2022/12/4 9:20,0
YK689V,1,4,2,2022/12/4 8:42,2022/12/4 8:38,46978,2022/12/4 9:01,2022/12/4 9:31,2022/12/4 8:43,2022/12/4 8:54,2022/12/4 9:06,0
FD980P,1,4,2,2022/12/4 8:40,2022/12/4 8:39,23359,2022/12/4 9:02,2022/12/4 9:32,2022/12/4 8:54,2022/12/4 9:03,2022/12/4 9:09,0
XS078W,1,4,2,2022/12/4 8:42,2022/12/4 8:40,5829,2022/12/4 9:08,2022/12/4 9:38,2022/12/4 8:46,2022/12/4 9:04,2022/12/4 9:15,0
YE820E,1,4,2,2022/12/4 8:41,2022/12/4 8:40,11061,2022/12/4 9:05,2022/12/4 9:35,2022/12/4 8:48,2022/12/4 9:02,2022/12/4 9:07,0
KF547F,1,4,2,2022/12/4 8:41,2022/12/4 8:41,40628,2022/12/4 9:39,2022/12/4 10:09,2022/12/4 8:46,2022/12/4 8:54,2022/12/4 9:38,0
EY461Y,1,4,2,2022/12/4 8:41,2022/12/4 8:41,16677,2022/12/4 9:19,2022/12/4 9:49,2022/12/4 8:45,2022/12/4 8:52,2022/12/4 9:08,0
HQ267E,1,4,2,2022/12/4 8:46,2022/12/4 8:44,52943,2022/12/4 9:07,2022/12/4 9:37,2022/12/4 8:59,2022/12/4 9:03,2022/12/4 9:16,0
EA519Y,1,4,2,2022/12/4 8:46,2022/12/4 8:46,52254,2022/12/4 9:34,2022/12/4 10:04,2022/12/4 8:56,2022/12/4 9:11,2022/12/4 9:26,0
IZ829I,1,4,2,2022/12/4 8:46,2022/12/4 8:46,53016,2022/12/4 9:34,2022/12/4 10:04,2022/12/4 9:00,2022/12/4 9:17,2022/12/4 9:31,0
BM180Q,1,4,2,2022/12/4 8:47,2022/12/4 8:47,62436,2022/12/4 9:28,2022/12/4 9:58,2022/12/4 9:04,2022/12/4 9:09,2022/12/4 9:22,0
GB170V,1,4,2,2022/12/4 8:48,2022/12/4 8:48,6505,2022/12/4 9:26,2022/12/4 9:56,2022/12/4 9:03,2022/12/4 9:08,2022/12/4 9:16,0
TC251C,1,4,2,2022/12/4 8:49,2022/12/4 8:49,25527,2022/12/4 9:22,2022/12/4 9:52,2022/12/4 8:53,2022/12/4 9:02,2022/12/4 9:14,0
RW687G,1,4,2,2022/12/4 8:58,2022/12/4 8:49,12046,2022/12/4 9:07,2022/12/4 9:37,2022/12/4 8:58,2022/12/4 9:15,2022/12/4 9:20,0
RN352P,1,4,2,2022/12/4 8:52,2022/12/4 8:50,20768,2022/12/4 9:13,2022/12/4 9:43,2022/12/4 8:54,2022/12/4 8:58,2022/12/4 9:03,0
YV904J,1,6,2,,2022/12/4 8:51,0,2022/12/4 9:19,2022/12/4 9:49,,,,0
TW734J,1,4,2,2022/12/4 8:55,2022/12/4 8:53,19893,2022/12/4 9:26,2022/12/4 9:56,2022/12/4 9:05,2022/12/4 9:14,2022/12/4 9:26,0
HU135S,1,4,2,2022/12/4 8:54,2022/12/4 8:53,38996,2022/12/4 9:16,2022/12/4 9:46,2022/12/4 8:57,2022/12/4 9:06,2022/12/4 9:12,0
CE314C,1,4,2,2022/12/4 8:59,2022/12/4 8:58,17702,2022/12/4 9:21,2022/12/4 9:51,2022/12/4 9:02,2022/12/4 9:14,2022/12/4 9:23,0
YI895F,1,4,2,2022/12/4 8:59,2022/12/4 8:59,54276,2022/12/4 9:47,2022/12/4 10:17,2022/12/4 9:10,2022/12/4 9:22,2022/12/4 9:33,0
JL658O,1,6,2,,2022/12/4 8:59,0,2022/12/4 9:37,2022/12/4 10:07,,,,0
ZN870A,1,4,2,2022/12/4 9:01,2022/12/4 9:00,70792,2022/12/4 9:33,2022/12/4 10:03,2022/12/4 9:13,2022/12/4 9:33,2022/12/4 9:41,0
PD712G,1,4,2,2022/12/4 9:01,2022/12/4 9:01,52254,2022/12/4 9:29,2022/12/4 9:59,2022/12/4 9:26,2022/12/4 9:33,2022/12/4 9:55,0
RO394O,1,4,2,2022/12/4 9:03,2022/12/4 9:02,52943,2022/12/4 9:35,2022/12/4 10:05,2022/12/4 9:16,2022/12/4 9:22,2022/12/4 9:38,0
NL197O,1,4,2,2022/12/4 9:04,2022/12/4 9:03,26091,2022/12/4 10:16,2022/12/4 10:46,2022/12/4 9:25,2022/12/4 9:31,2022/12/4 9:53,0
EA456A,1,4,2,2022/12/4 9:04,2022/12/4 9:04,74852,2022/12/4 9:35,2022/12/4 10:05,2022/12/4 9:11,2022/12/4 9:17,2022/12/4 9:29,0
ZU032P,1,4,2,2022/12/4 9:05,2022/12/4 9:05,27590,2022/12/4 9:33,2022/12/4 10:03,2022/12/4 9:22,2022/12/4 9:31,2022/12/4 9:44,0
TS532M,1,4,2,2022/12/4 9:08,2022/12/4 9:05,30036,2022/12/4 9:53,2022/12/4 10:23,2022/12/4 9:14,2022/12/4 9:24,2022/12/4 9:44,0
WG960N,1,4,2,2022/12/4 9:05,2022/12/4 9:05,61946,2022/12/4 9:34,2022/12/4 10:04,2022/12/4 9:08,2022/12/4 9:19,2022/12/4 9:40,0
JZ568O,1,3,2,,2022/12/4 9:06,0,2022/12/4 9:34,2022/12/4 10:04,,,,0
JH543W,1,4,2,2022/12/4 9:07,2022/12/4 9:06,4266,2022/12/4 9:44,2022/12/4 10:14,2022/12/4 9:10,2022/12/4 9:16,2022/12/4 9:31,0
GM851H,1,4,2,2022/12/4 9:08,2022/12/4 9:07,26035,2022/12/4 9:35,2022/12/4 10:05,2022/12/4 9:09,2022/12/4 9:28,2022/12/4 9:47,0
SJ348E,1,4,2,2022/12/4 9:08,2022/12/4 9:08,1137,2022/12/4 9:46,2022/12/4 10:16,2022/12/4 9:12,2022/12/4 9:22,2022/12/4 9:37,0
CG385S,1,4,2,2022/12/4 9:10,2022/12/4 9:09,56006,2022/12/4 9:32,2022/12/4 10:02,2022/12/4 9:14,2022/12/4 9:32,2022/12/4 9:41,0
OT013F,1,4,2,2022/12/4 9:11,2022/12/4 9:11,40742,2022/12/4 9:24,2022/12/4 9:54,2022/12/4 9:12,2022/12/4 9:21,2022/12/4 9:29,0
GY503U,1,4,2,2022/12/4 9:12,2022/12/4 9:12,5152,2022/12/4 9:40,2022/12/4 10:10,2022/12/4 9:20,2022/12/4 9:29,2022/12/4 9:39,0
MN412K,1,4,2,2022/12/4 9:13,2022/12/4 9:12,76713,2022/12/4 9:30,2022/12/4 10:00,2022/12/4 9:15,2022/12/4 9:21,2022/12/4 9:29,0
FY476Q,1,4,2,2022/12/4 9:14,2022/12/4 9:13,25527,2022/12/4 9:36,2022/12/4 10:06,2022/12/4 9:17,2022/12/4 9:23,2022/12/4 9:29,0
TO290E,1,4,2,2022/12/4 9:15,2022/12/4 9:15,11061,2022/12/4 9:43,2022/12/4 10:13,2022/12/4 9:19,2022/12/4 9:33,2022/12/4 9:55,0
KI859U,1,4,2,2022/12/4 9:16,2022/12/4 9:16,2113,2022/12/4 9:36,2022/12/4 10:06,2022/12/4 9:24,2022/12/4 9:33,2022/12/4 9:42,0
TB213T,1,4,2,2022/12/4 9:17,2022/12/4 9:16,19681,2022/12/4 9:39,2022/12/4 10:09,2022/12/4 9:21,2022/12/4 9:35,2022/12/4 9:47,0
QR193B,1,4,2,2022/12/4 9:18,2022/12/4 9:18,20768,2022/12/4 9:56,2022/12/4 10:26,2022/12/4 9:26,2022/12/4 9:32,2022/12/4 9:49,0
JE735U,1,4,2,2022/12/4 9:19,2022/12/4 9:18,6505,2022/12/4 9:46,2022/12/4 10:16,2022/12/4 9:24,2022/12/4 9:33,2022/12/4 9:44,0
ML674D,1,4,2,2022/12/4 9:21,2022/12/4 9:20,27805,2022/12/4 9:43,2022/12/4 10:13,2022/12/4 9:48,2022/12/4 10:03,2022/12/4 10:10,0
LX024M,1,4,2,2022/12/4 9:21,2022/12/4 9:20,28731,2022/12/4 9:48,2022/12/4 10:18,2022/12/4 9:32,2022/12/4 9:39,2022/12/4 9:48,0
EA786N,1,4,2,2022/12/4 9:22,2022/12/4 9:21,5305,2022/12/4 9:50,2022/12/4 10:20,2022/12/4 9:26,2022/12/4 9:33,2022/12/4 9:47,0
CT512Q,1,4,2,2022/12/4 9:22,2022/12/4 9:21,61427,2022/12/4 9:44,2022/12/4 10:14,2022/12/4 9:25,2022/12/4 9:34,2022/12/4 9:41,0
JU017O,1,4,2,2022/12/4 9:22,2022/12/4 9:21,62064,2022/12/4 10:09,2022/12/4 10:39,2022/12/4 9:30,2022/12/4 9:41,2022/12/4 9:59,0
EH736V,1,4,2,2022/12/4 9:25,2022/12/4 9:23,50151,2022/12/4 10:01,2022/12/4 10:31,2022/12/4 9:32,2022/12/4 9:42,2022/12/4 9:57,0
MR678M,1,4,2,2022/12/4 9:28,2022/12/4 9:25,40628,2022/12/4 9:53,2022/12/4 10:23,2022/12/4 9:58,2022/12/4 10:08,2022/12/4 10:16,0
QV180I,1,3,2,,2022/12/4 9:25,0,2022/12/4 10:13,2022/12/4 10:43,,,,0
WC078A,1,4,2,2022/12/4 9:28,2022/12/4 9:26,53016,2022/12/4 10:09,2022/12/4 10:39,2022/12/4 9:31,2022/12/4 9:44,2022/12/4 10:05,0
HZ840Y,1,4,2,2022/12/4 9:29,2022/12/4 9:27,45273,2022/12/4 9:50,2022/12/4 10:20,2022/12/4 9:30,2022/12/4 9:41,2022/12/4 9:51,0
YG324I,1,4,2,2022/12/4 9:28,2022/12/4 9:28,54358,2022/12/4 9:58,2022/12/4 10:28,2022/12/4 9:34,2022/12/4 9:49,2022/12/4 10:06,0
IA839U,1,4,2,2022/12/4 9:29,2022/12/4 9:28,4743,2022/12/4 10:01,2022/12/4 10:31,2022/12/4 10:12,2022/12/4 10:21,2022/12/4 10:31,0
AH795G,1,4,2,2022/12/4 9:28,2022/12/4 9:28,2113,2022/12/4 10:01,2022/12/4 10:31,2022/12/4 9:43,2022/12/4 9:49,2022/12/4 10:00,0
BO483L,1,4,2,2022/12/4 9:28,2022/12/4 9:28,27590,2022/12/4 9:58,2022/12/4 10:28,2022/12/4 9:45,2022/12/4 9:48,2022/12/4 9:52,0
WK894B,1,4,2,2022/12/4 9:29,2022/12/4 9:28,24016,2022/12/4 10:01,2022/12/4 10:31,2022/12/4 9:43,2022/12/4 9:49,2022/12/4 9:57,0
UW962Z,1,6,2,,2022/12/4 9:29,0,2022/12/4 10:02,2022/12/4 10:32,,,,0
NK397N,1,4,2,2022/12/4 9:30,2022/12/4 9:29,6061,2022/12/4 9:57,2022/12/4 10:27,2022/12/4 9:33,2022/12/4 9:51,2022/12/4 10:04,0
YZ502I,1,4,2,2022/12/4 9:31,2022/12/4 9:30,27828,2022/12/4 10:12,2022/12/4 10:42,2022/12/4 9:33,2022/12/4 9:40,2022/12/4 10:00,0
WK536T,1,4,2,2022/12/4 9:30,2022/12/4 9:30,53570,2022/12/4 10:08,2022/12/4 10:38,2022/12/4 9:39,2022/12/4 9:53,2022/12/4 10:07,0
SN023E,1,4,2,2022/12/4 9:31,2022/12/4 9:31,50383,2022/12/4 9:49,2022/12/4 10:19,2022/12/4 9:32,2022/12/4 9:38,2022/12/4 9:47,0
CO689K,1,4,2,2022/12/4 9:32,2022/12/4 9:31,4266,2022/12/4 10:07,2022/12/4 10:37,2022/12/4 9:38,2022/12/4 10:00,2022/12/4 10:15,0
LE380R,1,4,2,2022/12/4 9:31,2022/12/4 9:31,12046,2022/12/4 9:54,2022/12/4 10:24,2022/12/4 9:36,2022/12/4 9:42,2022/12/4 9:46,0
NM732X,1,4,2,2022/12/4 9:32,2022/12/4 9:31,60894,2022/12/4 10:04,2022/12/4 10:34,2022/12/4 9:40,2022/12/4 9:53,2022/12/4 10:00,0
HJ093K,1,7,2,2022/12/4 9:34,2022/12/4 9:34,0,2022/12/4 10:07,2022/12/4 10:37,,,,0
LG326B,1,4,2,2022/12/4 9:36,2022/12/4 9:35,42130,2022/12/4 9:58,2022/12/4 10:28,2022/12/4 9:40,2022/12/4 9:45,2022/12/4 9:52,0
TW463S,1,4,2,2022/12/4 9:35,2022/12/4 9:35,46978,2022/12/4 10:13,2022/12/4 10:43,2022/12/4 9:50,2022/12/4 10:05,2022/12/4 10:16,0
UH795R,1,4,2,2022/12/4 9:35,2022/12/4 9:35,38996,2022/12/4 9:58,2022/12/4 10:28,2022/12/4 9:37,2022/12/4 9:47,2022/12/4 9:59,0
BI530I,1,4,2,2022/12/4 9:39,2022/12/4 9:39,77757,2022/12/4 10:12,2022/12/4 10:42,2022/12/4 9:53,2022/12/4 10:03,2022/12/4 10:08,0
CV847P,1,6,2,,2022/12/4 9:40,0,2022/12/4 10:43,2022/12/4 11:13,,,,0
IQ156M,1,3,2,,2022/12/4 9:40,0,2022/12/4 10:08,2022/12/4 10:38,,,,0
AU210F,1,4,2,2022/12/4 9:42,2022/12/4 9:42,508,2022/12/4 10:30,2022/12/4 11:00,2022/12/4 9:45,2022/12/4 10:04,2022/12/4 10:26,0
NK957V,1,6,2,,2022/12/4 9:42,0,2022/12/4 10:10,2022/12/4 10:40,,,,0
YR764I,1,4,2,2022/12/4 9:42,2022/12/4 9:42,16677,2022/12/4 10:10,2022/12/4 10:40,2022/12/4 9:44,2022/12/4 9:50,2022/12/4 10:04,0
PS104M,1,4,2,2022/12/4 9:44,2022/12/4 9:43,26035,2022/12/4 10:18,2022/12/4 10:48,2022/12/4 9:49,2022/12/4 9:57,2022/12/4 10:10,0
ZK015F,1,4,2,2022/12/4 9:43,2022/12/4 9:43,13251,2022/12/4 10:21,2022/12/4 10:51,2022/12/4 9:53,2022/12/4 9:58,2022/12/4 10:14,0
IY467P,1,4,2,2022/12/4 9:44,2022/12/4 9:43,56006,2022/12/4 10:21,2022/12/4 10:51,2022/12/4 9:47,2022/12/4 10:05,2022/12/4 10:22,0
KB925A,1,4,2,2022/12/4 9:45,2022/12/4 9:44,18442,2022/12/4 10:14,2022/12/4 10:44,2022/12/4 9:50,2022/12/4 10:00,2022/12/4 10:10,0
PC962S,1,4,2,2022/12/4 9:47,2022/12/4 9:46,6505,2022/12/4 10:14,2022/12/4 10:44,2022/12/4 9:48,2022/12/4 9:56,2022/12/4 10:12,0
AL576A,1,4,2,2022/12/4 9:48,2022/12/4 9:47,70792,2022/12/4 10:20,2022/12/4 10:50,2022/12/4 9:55,2022/12/4 10:29,2022/12/4 10:45,0
MF371Y,1,4,2,2022/12/4 9:48,2022/12/4 9:48,21991,2022/12/4 10:11,2022/12/4 10:41,2022/12/4 9:52,2022/12/4 9:57,2022/12/4 10:10,0
DI798R,1,4,2,2022/12/4 9:51,2022/12/4 9:49,62064,2022/12/4 10:22,2022/12/4 10:52,2022/12/4 9:59,2022/12/4 10:13,2022/12/4 10:23,0
DV257A,1,4,2,2022/12/4 9:52,2022/12/4 9:50,60828,2022/12/4 10:16,2022/12/4 10:46,2022/12/4 9:57,2022/12/4 10:16,2022/12/4 10:23,0
JU128C,1,4,2,2022/12/4 9:50,2022/12/4 9:50,26198,2022/12/4 10:33,2022/12/4 11:03,2022/12/4 9:54,2022/12/4 10:08,2022/12/4 10:27,0
